1 113029
1 50393
1 49121
1 47866
1 48214
1 48432
1 47679
1 47532
1 47990
1 48106
1 48267
1 47932
1 47588
1 47791
1 48421
1 48163
1 48088
1 48437
1 57053
1 51050
1 59062
1 48499
1 47769
1 47872
1 47793
1 47795
1 48973
1 47937
1 48109
1 48388
2 639583
2 636493
2 634347
2 667512
2 644825
2 639327
2 634023
2 631637
2 628748
2 645780
2 635129
2 631274
2 630563
2 633247
2 632954
2 633114
2 655805
2 631916
2 629270
2 629199
2 649798
2 631565
2 658157
2 631020
2 650566
2 631628
2 636698
2 635083
2 657321
2 631153
3 9370873
3 9438544
3 9395674
3 9303864
3 9532941
3 9335338
3 9432425
3 9340855
3 11296257
3 9336732
3 9440461
3 9952297
3 9438778
3 9266741
3 9473239
3 9255203
3 9303950
3 9323123
3 9340861
3 9344439
3 9327381
3 9332858
3 9425775
3 9368296
3 9337957
3 9335997
3 9839299
3 9781744
3 9413154
3 9516710
4 155658025
4 169208384
4 158450606
4 153297887
4 168351192
4 169467857
4 151551778
4 202731047
4 151333478
4 166254937
4 182928529
4 158868837
4 185143862
4 178602037
4 159004571
4 153052282
4 156627602
4 153128360
4 152794992
4 157569134
4 153803469
4 153206318
4 156731493
4 159311900
4 170201250
4 185724213
4 159708351
4 159523555
4 154147487
4 157390251
5 2521763858
5 2565569400
5 2471613755
5 2776244540
5 2723321881
5 2358020655
5 2490680563
5 2745840090
5 2495660235
5 2641784430
5 2847136232
5 2743561803
5 2512928420
5 2766127774
5 2392761964
5 2434203372
5 2834390963
5 2534520461
5 2744518664
5 2416126168
5 2380096913
5 2381359553
5 2497900212
5 2763015517
5 2728914113
5 2496639155
5 2574752317
5 2388184025
5 2469385439
5 2750302881
